ts_from,ts_to,deauth_count,probe_count,beacon_count,eviltwin_max_distinct_bssids,top_sender_deauth,top_sender_probe,top_sender_beacon,top_bssid_deauth_count,top_bssid_deauth_mac,deauth_reason_top,deauth_reason_distinct,top_channel,top_channel_beacon_count,top_channel_deauth_count
1764022325.1588979,1764022326.1588979,4,12,5,0,3,9,1,3,5c:a6:e6:43:3a:44,,0,,0,4
1764022326.1588979,1764022327.1588979,4,12,5,0,3,9,1,2,5c:a6:e6:43:3a:44,,0,10,1,2
1764022327.1588979,1764022328.1588979,3,12,5,0,2,9,1,2,5c:a6:e6:43:3a:44,,0,10,1,2
1764022328.1588979,1764022329.1588979,3,12,5,0,2,9,1,2,5c:a6:e6:43:3a:44,,0,10,1,2
1764022329.1588979,1764022330.1588979,3,12,5,0,2,9,1,2,5c:a6:e6:43:3a:44,,0,10,1,2
1764022330.1588979,1764022331.1588979,3,12,6,0,2,9,2,2,5c:a6:e6:43:3a:44,,0,10,2,2
1764022331.1588979,1764022332.1588979,3,12,6,0,2,9,2,1,5c:a6:e6:43:3a:44,,0,10,2,1
1764022332.1588979,1764022333.1588979,3,12,7,0,2,9,3,1,5c:a6:e6:43:3a:44,,0,10,3,1
1764022333.1588979,1764022334.1588979,3,12,7,0,2,9,3,1,5c:a6:e6:43:3a:44,,0,10,3,1
1764022334.1588979,1764022335.1588979,3,12,7,0,2,9,3,1,5c:a6:e6:43:3a:44,,0,10,3,1
1764022335.1588979,1764022336.1588979,3,12,7,0,2,9,3,0,,,0,10,3,0
1764022336.1588979,1764022337.1588979,2,12,7,0,1,9,3,1,5c:a6:e6:43:3a:44,,0,10,2,1
1764022337.1588979,1764022338.1588979,3,12,7,0,2,9,3,2,5c:a6:e6:43:3a:44,,0,10,1,2
1764022338.1588979,1764022339.1588979,3,12,7,0,2,9,3,2,5c:a6:e6:43:3a:44,,0,10,1,2
1764022339.1588979,1764022340.1588979,3,12,7,0,2,9,3,2,5c:a6:e6:43:3a:44,,0,10,1,2
1764022340.1588979,1764022341.1588979,3,12,7,0,2,9,3,2,5c:a6:e6:43:3a:44,,0,10,1,2
1764022341.1588979,1764022342.1588979,3,12,7,0,2,9,3,2,5c:a6:e6:43:3a:44,,0,,0,2
1764022342.1588979,1764022343.1588979,3,12,7,0,2,9,3,2,5c:a6:e6:43:3a:44,,0,,0,2
1764022343.1588979,1764022344.1588979,3,12,7,0,2,9,3,2,5c:a6:e6:43:3a:44,,0,,0,2
1764022344.1588979,1764022345.1588979,4,12,5,0,3,9,1,3,5c:a6:e6:43:3a:44,,0,10,1,3
1764022345.1588979,1764022346.1588979,4,12,5,0,3,9,1,3,5c:a6:e6:43:3a:44,,0,10,1,3
1764022346.1588979,1764022347.1588979,4,12,6,0,3,9,2,2,5c:a6:e6:43:3a:44,,0,10,2,2
1764022347.1588979,1764022348.1588979,4,12,6,0,3,9,2,2,5c:a6:e6:43:3a:44,,0,10,2,2
1764022348.1588979,1764022349.1588979,5,12,6,0,4,9,2,4,5c:a6:e6:43:3a:44,,0,10,2,4
1764022349.1588979,1764022350.1588979,4,12,8,0,3,9,4,3,5c:a6:e6:43:3a:44,,0,10,4,3
1764022350.1588979,1764022351.1588979,4,12,8,0,3,9,4,3,5c:a6:e6:43:3a:44,,0,10,4,3
1764022351.1588979,1764022352.1588979,4,12,8,0,3,9,4,3,5c:a6:e6:43:3a:44,,0,10,3,3
1764022352.1588979,1764022353.1588979,5,12,8,0,3,9,4,4,5c:a6:e6:43:3a:44,,0,10,3,4
1764022353.1588979,1764022354.1588979,5,12,5,0,3,9,1,3,5c:a6:e6:43:3a:44,,0,10,1,3
1764022354.1588979,1764022355.1588979,5,12,5,0,3,9,1,2,5c:a6:e6:43:3a:44,,0,10,1,2
1764022355.1588979,1764022356.1588979,5,12,5,0,3,9,1,2,5c:a6:e6:43:3a:44,,0,10,1,2
1764022356.1588979,1764022357.1588979,5,12,6,0,3,9,2,2,5c:a6:e6:43:3a:44,,0,10,2,2
1764022357.1588979,1764022358.1588979,5,12,6,0,3,9,2,0,,,0,10,2,0
1764022358.1588979,1764022359.1588979,5,12,7,0,3,9,3,0,,,0,10,3,0
1764022359.1588979,1764022360.1588979,5,12,8,0,3,9,4,0,,,0,10,4,0
1764022360.1588979,1764022361.1588979,5,12,5,0,3,9,1,0,,,0,10,1,0
1764022361.1588979,1764022362.1588979,5,12,5,0,3,9,1,0,,,0,10,1,0
1764022362.1588979,1764022363.1588979,5,12,5,0,3,9,1,0,,,0,10,1,0
1764022363.1588979,1764022364.1588979,5,12,5,0,3,9,1,0,,,0,10,1,0
1764022364.1588979,1764022365.1588979,5,12,5,0,3,9,1,0,,,0,10,1,0
1764022365.1588979,1764022366.1588979,5,12,5,0,3,9,1,0,,,0,10,1,0
1764022366.1588979,1764022367.1588979,5,12,7,0,3,9,3,0,,,0,10,3,0
1764022367.1588979,1764022368.1588979,5,12,9,0,3,9,5,0,,,0,10,5,0
1764022368.1588979,1764022369.1588979,5,12,9,0,3,9,5,0,,,0,10,5,0
1764022369.1588979,1764022370.1588979,5,12,9,0,3,9,5,0,,,0,10,5,0
1764022370.1588979,1764022371.1588979,5,12,6,0,3,9,2,0,,,0,10,2,0
1764022371.1588979,1764022372.1588979,5,12,6,0,3,9,2,0,,,0,10,2,0
1764022372.1588979,1764022373.1588979,5,12,6,0,3,9,2,0,,,0,10,2,0
1764022373.1588979,1764022374.1588979,5,12,6,0,3,9,2,0,,,0,10,2,0
1764022374.1588979,1764022375.1588979,5,12,6,0,3,9,2,0,,,0,10,2,0
1764022375.1588979,1764022376.1588979,5,12,6,0,3,9,2,0,,,0,10,2,0
1764022376.1588979,1764022377.1588979,5,12,5,0,3,9,1,0,,,0,10,1,0
1764022377.1588979,1764022378.1588979,5,12,5,0,3,9,1,0,,,0,10,1,0
1764022378.1588979,1764022379.1588979,5,12,5,0,3,9,1,0,,,0,10,1,0
1764022379.1588979,1764022380.1588979,5,12,5,0,3,9,1,0,,,0,10,1,0
1764022380.1588979,1764022381.1588979,5,12,5,0,3,9,1,0,,,0,10,1,0
1764022381.1588979,1764022382.1588979,5,12,5,0,3,9,1,0,,,0,10,1,0
1764022382.1588979,1764022383.1588979,5,12,5,0,3,9,1,0,,,0,10,1,0
1764022383.1588979,1764022384.1588979,5,12,5,0,3,9,1,0,,,0,10,1,0
1764022384.1588979,1764022385.1588979,5,12,6,0,3,9,2,0,,,0,10,2,0
1764022385.1588979,1764022386.1588979,5,12,7,0,3,9,3,0,,,0,10,3,0
1764022386.1588979,1764022387.1588979,5,12,7,0,3,9,3,0,,,0,10,3,0
1764022387.1588979,1764022388.1588979,5,12,7,0,3,9,3,0,,,0,10,3,0
1764022388.1588979,1764022389.1588979,5,12,7,0,3,9,3,0,,,0,10,3,0
1764022389.1588979,1764022390.1588979,5,12,7,0,3,9,3,0,,,0,10,3,0
1764022390.1588979,1764022391.1588979,5,12,7,0,3,9,3,0,,,0,10,3,0
1764022391.1588979,1764022392.1588979,5,12,7,0,3,9,3,0,,,0,10,3,0
1764022392.1588979,1764022393.1588979,5,12,9,0,3,9,5,0,,,0,10,7,0
1764022393.1588979,1764022394.1588979,5,12,10,0,3,9,5,0,,,0,10,7,0
1764022394.1588979,1764022395.1588979,5,12,13,0,3,9,7,0,,,0,10,10,0
1764022395.1588979,1764022396.1588979,5,12,13,0,3,9,7,0,,,0,10,10,0
1764022396.1588979,1764022397.1588979,5,12,10,0,3,9,4,0,,,0,10,5,0
1764022397.1588979,1764022398.1588979,5,12,10,0,3,9,4,0,,,0,10,5,0
1764022398.1588979,1764022399.1588979,5,12,10,0,3,9,4,0,,,0,10,5,0
1764022399.1588979,1764022400.1588979,5,12,8,0,3,9,3,0,,,0,10,3,0
1764022400.1588979,1764022401.1588979,5,12,10,0,3,9,4,0,,,0,10,4,0
1764022401.1588979,1764022402.1588979,5,12,12,0,3,9,6,0,,,0,10,6,0
1764022402.1588979,1764022403.1588979,5,12,12,0,3,9,6,0,,,0,10,6,0
1764022403.1588979,1764022404.1588979,5,12,13,0,3,9,7,0,,,0,10,7,0
1764022404.1588979,1764022405.1588979,5,12,13,0,3,9,7,0,,,0,10,7,0
1764022405.1588979,1764022406.1588979,5,12,17,0,3,9,11,0,,,0,10,11,0
1764022406.1588979,1764022407.1588979,5,12,16,0,3,9,10,0,,,0,10,10,0
1764022407.1588979,1764022408.1588979,5,12,16,0,3,9,10,0,,,0,10,10,0
1764022408.1588979,1764022409.1588979,5,12,20,0,3,9,14,0,,,0,10,14,0
1764022409.1588979,1764022410.1588979,5,12,21,0,3,9,15,0,,,0,10,15,0
1764022410.1588979,1764022411.1588979,5,12,22,0,3,9,16,0,,,0,10,16,0
1764022411.1588979,1764022412.1588979,5,12,26,0,3,9,20,0,,,0,10,20,0
1764022412.1588979,1764022413.1588979,5,12,11,0,3,9,5,0,,,0,10,5,0
1764022413.1588979,1764022414.1588979,5,12,11,0,3,9,5,0,,,0,10,5,0
1764022414.1588979,1764022415.1588979,5,12,11,0,3,9,5,0,,,0,10,5,0
1764022415.1588979,1764022416.1588979,5,12,11,0,3,9,5,0,,,0,10,5,0
1764022416.1588979,1764022417.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022417.1588979,1764022418.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022418.1588979,1764022419.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022419.1588979,1764022420.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022420.1588979,1764022421.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022421.1588979,1764022422.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022422.1588979,1764022423.1588979,5,12,8,0,3,9,3,0,,,0,10,2,0
1764022423.1588979,1764022424.1588979,5,12,10,0,3,9,4,0,,,0,10,4,0
1764022424.1588979,1764022425.1588979,5,12,10,0,3,9,4,0,,,0,10,4,0
1764022425.1588979,1764022426.1588979,5,12,8,0,3,9,3,0,,,0,10,2,0
1764022426.1588979,1764022427.1588979,5,12,8,0,3,9,3,0,,,0,10,2,0
1764022427.1588979,1764022428.1588979,5,12,8,0,3,9,3,0,,,0,10,2,0
1764022428.1588979,1764022429.1588979,5,12,8,0,3,9,3,0,,,0,10,2,0
1764022429.1588979,1764022430.1588979,5,12,9,0,3,9,3,0,,,0,10,3,0
1764022430.1588979,1764022431.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022431.1588979,1764022432.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022432.1588979,1764022433.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022433.1588979,1764022434.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022434.1588979,1764022435.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022435.1588979,1764022436.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022436.1588979,1764022437.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022437.1588979,1764022438.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022438.1588979,1764022439.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022439.1588979,1764022440.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022440.1588979,1764022441.1588979,5,12,8,0,3,9,3,0,,,0,10,2,0
1764022441.1588979,1764022442.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022442.1588979,1764022443.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022443.1588979,1764022444.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022444.1588979,1764022445.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022445.1588979,1764022446.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022446.1588979,1764022447.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022447.1588979,1764022448.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022448.1588979,1764022449.1588979,5,12,8,0,3,9,3,0,,,0,10,2,0
1764022449.1588979,1764022450.1588979,5,12,9,0,3,9,3,0,,,0,10,3,0
1764022450.1588979,1764022451.1588979,5,12,9,0,3,9,3,0,,,0,10,3,0
1764022451.1588979,1764022452.1588979,5,12,9,0,3,9,3,0,,,0,10,3,0
1764022452.1588979,1764022453.1588979,5,12,10,0,3,9,4,0,,,0,10,4,0
1764022453.1588979,1764022454.1588979,5,12,10,0,3,9,4,0,,,0,10,3,0
1764022454.1588979,1764022455.1588979,5,12,10,0,3,9,4,0,,,0,10,2,0
1764022455.1588979,1764022456.1588979,5,12,10,0,3,9,4,0,,,0,10,2,0
1764022456.1588979,1764022457.1588979,5,12,9,0,3,9,3,0,,,0,10,3,0
1764022457.1588979,1764022458.1588979,5,12,8,0,3,9,3,0,,,0,10,2,0
1764022458.1588979,1764022459.1588979,5,12,8,0,3,9,3,0,,,0,10,2,0
1764022459.1588979,1764022460.1588979,5,12,8,0,3,9,3,0,,,0,10,2,0
1764022460.1588979,1764022461.1588979,5,12,8,0,3,9,3,0,,,0,10,2,0
1764022461.1588979,1764022462.1588979,5,12,9,0,3,9,3,0,,,0,10,3,0
1764022462.1588979,1764022463.1588979,5,12,9,0,3,9,3,0,,,0,10,3,0
1764022463.1588979,1764022464.1588979,5,12,10,0,3,9,4,0,,,0,10,4,0
1764022464.1588979,1764022465.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022465.1588979,1764022466.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022466.1588979,1764022467.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022467.1588979,1764022468.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022468.1588979,1764022469.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022469.1588979,1764022470.1588979,5,12,7,0,3,9,3,0,,,0,10,1,0
1764022470.1588979,1764022471.1588979,5,12,8,0,3,9,3,0,,,0,10,2,0
1764022471.1588979,1764022472.1588979,5,12,15,0,3,9,9,0,,,0,10,9,0
1764022472.1588979,1764022473.1588979,5,12,22,0,3,9,16,0,,,0,10,16,0
1764022473.1588979,1764022474.1588979,5,12,31,0,3,9,25,0,,,0,10,25,0
1764022474.1588979,1764022475.1588979,5,12,41,0,3,9,35,0,,,0,10,35,0
1764022475.1588979,1764022476.1588979,5,12,49,0,3,9,43,0,,,0,10,43,0
1764022476.1588979,1764022477.1588979,5,12,49,0,3,9,43,0,,,0,10,43,0
1764022477.1588979,1764022478.1588979,5,12,51,0,3,9,45,0,,,0,10,45,0
1764022478.1588979,1764022479.1588979,5,12,47,0,3,9,41,0,,,0,10,41,0
1764022479.1588979,1764022480.1588979,5,12,41,0,3,9,35,0,,,0,10,35,0
1764022480.1588979,1764022481.1588979,5,12,41,0,3,9,35,0,,,0,10,35,0
1764022481.1588979,1764022482.1588979,5,12,34,0,3,9,28,0,,,0,10,28,0
1764022482.1588979,1764022483.1588979,5,12,20,0,3,9,14,0,,,0,10,14,0
1764022483.1588979,1764022484.1588979,5,12,20,0,3,9,14,0,,,0,10,13,0
1764022484.1588979,1764022485.1588979,5,12,20,0,3,9,14,0,,,0,10,8,0
1764022485.1588979,1764022486.1588979,5,12,20,0,3,9,14,0,,,0,10,4,0
1764022486.1588979,1764022487.1588979,5,12,8,0,3,9,3,0,,,0,10,2,0
1764022487.1588979,1764022488.1588979,5,12,8,0,3,9,3,0,,,0,10,2,0
1764022488.1588979,1764022489.1588979,5,12,8,0,3,9,3,0,,,0,10,2,0
1764022489.1588979,1764022490.1588979,5,12,15,0,3,9,9,0,,,0,10,10,0
1764022490.1588979,1764022491.1588979,5,12,19,0,3,9,13,0,,,0,10,14,0
1764022491.1588979,1764022492.1588979,5,12,24,0,3,9,18,0,,,0,10,19,0
1764022492.1588979,1764022493.1588979,5,12,33,0,3,9,27,0,,,0,10,28,0
1764022493.1588979,1764022494.1588979,5,12,40,0,3,9,34,0,,,0,10,35,0
1764022494.1588979,1764022495.1588979,5,12,34,0,3,9,30,0,,,0,10,31,0
1764022495.1588979,1764022496.1588979,5,12,36,0,3,9,32,0,,,0,10,33,0
1764022496.1588979,1764022497.1588979,5,12,38,0,3,9,34,0,,,0,10,35,0
1764022497.1588979,1764022498.1588979,5,12,36,0,3,9,32,0,,,0,10,33,0
1764022498.1588979,1764022499.1588979,5,12,37,0,3,9,33,0,,,0,10,34,0
1764022499.1588979,1764022500.1588979,5,12,41,0,3,9,37,0,,,0,10,37,0
1764022500.1588979,1764022501.1588979,5,12,42,0,3,9,38,0,,,0,10,38,0
1764022501.1588979,1764022502.1588979,5,12,41,0,3,9,37,0,,,0,10,37,0
1764022502.1588979,1764022503.1588979,5,12,40,0,3,9,36,0,,,0,10,36,0
1764022503.1588979,1764022504.1588979,5,12,37,0,3,9,33,0,,,0,10,33,0
1764022504.1588979,1764022505.1588979,5,12,36,0,3,9,32,0,,,0,10,32,0
1764022505.1588979,1764022506.1588979,5,12,36,0,3,9,32,0,,,0,10,32,0
1764022506.1588979,1764022507.1588979,5,12,37,0,3,9,33,0,,,0,10,33,0
1764022507.1588979,1764022508.1588979,5,12,21,0,3,9,17,0,,,0,10,17,0
1764022508.1588979,1764022509.1588979,5,12,21,0,3,9,17,0,,,0,10,17,0
1764022509.1588979,1764022510.1588979,5,12,15,0,3,9,11,0,,,0,10,11,0
1764022510.1588979,1764022511.1588979,5,12,9,0,3,9,5,0,,,0,10,5,0
1764022511.1588979,1764022512.1588979,5,12,9,0,3,9,5,0,,,0,10,5,0
1764022512.1588979,1764022513.1588979,5,12,10,0,3,9,5,0,,,0,10,2,0
1764022513.1588979,1764022514.1588979,5,12,10,0,3,9,5,0,,,0,10,2,0
1764022514.1588979,1764022515.1588979,5,12,10,0,3,9,5,0,,,0,10,2,0
1764022515.1588979,1764022516.1588979,5,12,10,0,3,9,5,0,,,0,10,2,0
1764022516.1588979,1764022517.1588979,5,12,6,0,3,9,1,0,,,0,10,2,0
1764022517.1588979,1764022518.1588979,5,12,6,0,3,9,1,0,,,0,10,2,0
1764022518.1588979,1764022519.1588979,5,12,8,0,3,9,3,0,,,0,10,4,0
1764022519.1588979,1764022520.1588979,5,12,9,0,3,9,4,0,,,0,10,5,0
1764022520.1588979,1764022521.1588979,5,12,9,0,3,9,4,0,,,0,10,5,0
1764022521.1588979,1764022522.1588979,5,12,14,0,3,9,9,0,,,0,10,9,0
1764022522.1588979,1764022523.1588979,5,12,18,0,3,9,13,0,,,0,10,11,0
1764022523.1588979,1764022524.1588979,5,12,18,0,3,9,13,0,,,0,10,11,0
1764022524.1588979,1764022525.1588979,5,12,18,0,3,9,13,0,,,0,10,11,0
1764022525.1588979,1764022526.1588979,5,12,17,0,3,9,12,0,,,0,10,13,0
1764022526.1588979,1764022527.1588979,5,12,11,0,3,9,6,0,,,0,10,7,0
1764022527.1588979,1764022528.1588979,5,12,12,0,3,9,7,0,,,0,10,7,0
1764022528.1588979,1764022529.1588979,5,12,12,0,3,9,7,0,,,0,10,7,0
1764022529.1588979,1764022530.1588979,5,12,12,0,3,9,7,0,,,0,10,7,0
1764022530.1588979,1764022531.1588979,5,12,12,0,3,9,7,0,,,0,10,7,0
1764022531.1588979,1764022532.1588979,5,12,8,0,3,9,3,0,,,0,10,3,0
1764022532.1588979,1764022533.1588979,5,12,8,0,3,9,3,0,,,0,10,3,0
1764022533.1588979,1764022534.1588979,5,12,8,0,3,9,3,0,,,0,10,3,0
1764022534.1588979,1764022535.1588979,5,12,15,0,3,9,10,0,,,0,10,10,0
1764022535.1588979,1764022536.1588979,5,12,22,0,3,9,17,0,,,0,10,17,0
1764022536.1588979,1764022537.1588979,5,12,28,0,3,9,23,0,,,0,10,23,0
1764022537.1588979,1764022538.1588979,5,12,33,0,3,9,28,0,,,0,10,28,0
1764022538.1588979,1764022539.1588979,5,12,38,0,3,9,33,0,,,0,10,33,0
1764022539.1588979,1764022540.1588979,5,12,6,0,3,9,1,0,,,0,10,1,0
1764022540.1588979,1764022541.1588979,5,12,6,0,3,9,1,0,,,0,10,1,0
1764022541.1588979,1764022542.1588979,5,12,6,0,3,9,1,0,,,0,10,1,0
1764022542.1588979,1764022543.1588979,5,12,6,0,3,9,1,0,,,0,10,1,0
1764022543.1588979,1764022544.1588979,5,12,6,0,3,9,1,0,,,0,10,1,0
1764022544.1588979,1764022545.1588979,5,12,6,0,3,9,1,0,,,0,10,1,0
1764022545.1588979,1764022546.1588979,5,12,6,0,3,9,1,0,,,0,10,1,0
1764022546.1588979,1764022547.1588979,5,12,10,0,3,9,5,0,,,0,10,5,0
1764022547.1588979,1764022548.1588979,5,12,14,0,3,9,9,0,,,0,10,9,0
1764022548.1588979,1764022549.1588979,5,12,14,0,3,9,9,0,,,0,10,9,0
1764022579.2776513,1764022580.2776513,0,0,2,0,0,0,2,0,,,0,10,2,0
1764022580.2776513,1764022581.2776513,0,0,6,0,0,0,6,0,,,0,10,6,0
1764022581.2776513,1764022582.2776513,0,0,6,0,0,0,6,0,,,0,10,6,0
1764022582.2776513,1764022583.2776513,0,0,16,0,0,0,16,0,,,0,10,16,0
1764022583.2776513,1764022584.2776513,0,0,24,0,0,0,24,0,,,0,10,24,0
1764022584.2776513,1764022585.2776513,0,0,34,0,0,0,34,0,,,0,10,34,0
1764022585.2776513,1764022586.2776513,0,0,38,0,0,0,38,0,,,0,10,38,0
1764022586.2776513,1764022587.2776513,0,0,47,0,0,0,47,0,,,0,10,47,0
1764022587.2776513,1764022588.2776513,0,0,47,0,0,0,47,0,,,0,10,47,0
1764022588.2776513,1764022589.2776513,0,0,44,0,0,0,44,0,,,0,10,44,0
1764022589.2776513,1764022590.2776513,0,0,44,0,0,0,44,0,,,0,10,44,0
1764022590.2776513,1764022591.2776513,0,0,46,0,0,0,46,0,,,0,10,46,0
1764022591.2776513,1764022592.2776513,0,2,45,0,0,2,44,0,,,0,10,45,0
1764022592.2776513,1764022593.2776513,0,2,44,0,0,2,43,0,,,0,10,44,0
1764022593.2776513,1764022594.2776513,0,2,44,0,0,2,43,0,,,0,10,44,0
1764022594.2776513,1764022595.2776513,0,2,44,0,0,2,43,0,,,0,10,44,0
1764022595.2776513,1764022596.2776513,0,2,44,0,0,2,42,0,,,0,10,44,0
1764022596.2776513,1764022597.2776513,0,2,45,0,0,2,43,0,,,0,10,44,0
1764022597.2776513,1764022598.2776513,0,2,43,0,0,2,41,0,,,0,10,42,0
1764022598.2776513,1764022599.2776513,0,2,31,0,0,2,29,0,,,0,10,30,0
1764022599.2776513,1764022600.2776513,0,2,31,0,0,2,29,0,,,0,10,30,0
1764022600.2776513,1764022601.2776513,0,2,21,0,0,2,19,0,,,0,10,19,0
1764022601.2776513,1764022602.2776513,0,2,19,0,0,2,17,0,,,0,10,17,0
1764022602.2776513,1764022603.2776513,0,2,12,0,0,2,10,0,,,0,10,10,0
1764022603.2776513,1764022604.2776513,0,2,15,0,0,2,13,0,,,0,10,13,0
1764022604.2776513,1764022605.2776513,0,2,13,0,0,2,11,0,,,0,10,11,0
1764022605.2776513,1764022606.2776513,0,2,15,0,0,2,13,0,,,0,10,13,0
1764022606.2776513,1764022607.2776513,0,2,13,0,0,2,11,0,,,0,10,11,0
1764022607.2776513,1764022608.2776513,0,2,14,0,0,2,12,0,,,0,10,12,0
1764022608.2776513,1764022609.2776513,0,2,15,0,0,2,12,0,,,0,10,13,0
1764022609.2776513,1764022610.2776513,0,2,14,0,0,2,11,0,,,0,10,12,0
1764022610.2776513,1764022611.2776513,0,2,13,0,0,2,10,0,,,0,10,11,0
1764022611.2776513,1764022612.2776513,0,2,6,0,0,2,3,0,,,0,10,3,0
1764022612.2776513,1764022613.2776513,0,2,6,0,0,2,3,0,,,0,10,3,0
1764022613.2776513,1764022614.2776513,0,2,6,0,0,2,3,0,,,0,10,3,0
1764022614.2776513,1764022615.2776513,0,2,6,0,0,2,3,0,,,0,10,3,0
1764022615.2776513,1764022616.2776513,0,2,9,0,0,2,6,0,,,0,10,6,0
1764022616.2776513,1764022617.2776513,0,2,12,0,0,2,9,0,,,0,10,9,0
1764022617.2776513,1764022618.2776513,0,2,14,0,0,2,11,0,,,0,10,11,0
1764022618.2776513,1764022619.2776513,0,2,14,0,0,2,11,0,,,0,10,11,0
1764022619.2776513,1764022620.2776513,0,2,19,0,0,2,16,0,,,0,10,16,0
1764022620.2776513,1764022621.2776513,0,2,23,0,0,2,20,0,,,0,10,20,0
1764022621.2776513,1764022622.2776513,0,1,25,0,0,1,22,0,,,0,10,23,0
1764022622.2776513,1764022623.2776513,0,1,31,0,0,1,28,0,,,0,10,29,0
1764022623.2776513,1764022624.2776513,0,1,38,0,0,1,35,0,,,0,10,36,0
1764022624.2776513,1764022625.2776513,0,1,40,0,0,1,37,0,,,0,10,38,0
1764022625.2776513,1764022626.2776513,0,1,39,0,0,1,36,0,,,0,10,37,0
1764022626.2776513,1764022627.2776513,0,1,38,0,0,1,35,0,,,0,10,36,0
1764022627.2776513,1764022628.2776513,0,1,37,0,0,1,34,0,,,0,10,35,0
1764022628.2776513,1764022629.2776513,0,1,38,0,0,1,35,0,,,0,10,36,0
1764022629.2776513,1764022630.2776513,0,1,35,0,0,1,32,0,,,0,10,33,0
1764022630.2776513,1764022631.2776513,0,1,35,0,0,1,32,0,,,0,10,33,0
1764022631.2776513,1764022632.2776513,0,1,31,0,0,1,28,0,,,0,10,28,0
1764022632.2776513,1764022633.2776513,0,1,27,0,0,1,24,0,,,0,10,24,0
1764022633.2776513,1764022634.2776513,0,1,23,0,0,1,20,0,,,0,10,20,0
1764022634.2776513,1764022635.2776513,0,1,23,0,0,1,20,0,,,0,10,20,0
1764022635.2776513,1764022636.2776513,0,1,15,0,0,1,12,0,,,0,10,12,0
1764022636.2776513,1764022637.2776513,0,1,17,0,0,1,14,0,,,0,10,14,0
1764022637.2776513,1764022638.2776513,0,1,17,0,0,1,14,0,,,0,10,14,0
1764022638.2776513,1764022639.2776513,0,1,12,0,0,1,9,0,,,0,10,9,0
1764022639.2776513,1764022640.2776513,0,1,12,0,0,1,9,0,,,0,10,9,0
1764022640.2776513,1764022641.2776513,0,1,7,0,0,1,4,0,,,0,10,4,0
1764022641.2776513,1764022642.2776513,0,1,7,0,0,1,4,0,,,0,10,4,0
1764022642.2776513,1764022643.2776513,0,1,13,0,0,1,10,0,,,0,10,10,0
1764022643.2776513,1764022644.2776513,0,1,16,0,0,1,13,0,,,0,10,13,0
1764022644.2776513,1764022645.2776513,0,1,23,0,0,1,20,0,,,0,10,20,0
1764022645.2776513,1764022646.2776513,0,1,31,0,0,1,28,0,,,0,10,28,0
1764022646.2776513,1764022647.2776513,0,1,34,0,0,1,31,0,,,0,10,31,0
1764022647.2776513,1764022648.2776513,0,1,15,0,0,1,12,0,,,0,10,12,0
1764022648.2776513,1764022649.2776513,0,1,15,0,0,1,12,0,,,0,10,12,0
1764022649.2776513,1764022650.2776513,0,1,15,0,0,1,12,0,,,0,10,12,0
1764022650.2776513,1764022651.2776513,0,1,15,0,0,1,12,0,,,0,10,12,0
1764022651.2776513,1764022652.2776513,0,1,6,0,0,1,3,0,,,0,10,3,0
1764022652.2776513,1764022653.2776513,0,1,6,0,0,1,3,0,,,0,10,3,0
1764022653.2776513,1764022654.2776513,0,1,7,0,0,1,4,0,,,0,10,4,0
1764022654.2776513,1764022655.2776513,0,1,7,0,0,1,4,0,,,0,10,4,0
1764022655.2776513,1764022656.2776513,0,1,8,0,0,1,5,0,,,0,10,5,0
1764022656.2776513,1764022657.2776513,0,1,9,0,0,1,6,0,,,0,10,6,0
1764022657.2776513,1764022658.2776513,0,1,14,0,0,1,11,0,,,0,10,11,0
1764022658.2776513,1764022659.2776513,0,1,20,0,0,1,17,0,,,0,10,18,0
